Sample.Name	Sample.Type	N.Methyl.Alanine_104_42_qual	N.Methyl.Alanine_104_58_quant	TMAO_76.1_58_qual	TMAO_76.1_59.1_quant	Choline_104_58_qual	Choline_104_60_quant	Cytosine_112.1_69_qual	Cytosine_112.1_95_quant	Carnitine_162.1_103_quant	Carnitine_162.1_85_qual	Creatine_132.1_44_qual	Creatine_132.1_90_quant	Trigonelline_138_92_quant	Trigonelline_138_94_qual	stachyhydrin_144_144_qual.check	stachyhydrin_144_84_quant	Histamine_deriv_247_154_quant	Histamine_deriv_247_95_qual	Taurine_deriv_261_126_quant	Taurine_deriv_261_136_qual	Carnosine_deriv_362.2_207.03_quant	Carnosine_deriv_362.2_269.02_qual	Anserine_deriv_376.1_241.03_quant	Anserine_deriv_376.1_283.03_qual	1.Met.His_deriv_305.1_124.03_quant.must	1.Met.His_deriv_305.1_83.07_qual.must	Hippuric.acid_180.1_105_quant	Hippuric.acid_180.1_77_qual	t4.OH.Pro_deriv_267.1_132_quant	t4.OH.Pro_deriv_267.1_86_qual	3.Met.His_deriv_305.1_168.04_quant.must	3.Met.His_deriv_305.1_212_qual	Phenylacetylglycine..PAG._194.1_76_qual	Phenylacetylglycine..PAG._194.1_91_quant	Ethanolamine_deriv_197.1_136.02_quant	Ethanolamine_deriv_197.1_62_qual	Gln_deriv_282.2_130_quant	Gln_deriv_282.2_84.05_qual	IS_L.Glutamine_288.1_135.1_CE25_quant	IS_L.Glutamine_288.1_89.1_CE38_qual	HArg_deriv_324.1_189.03_quant	HArg_deriv_324.1_84.06_qual	Gly_deriv_211.2_136.03_qual	Gly_deriv_211.2_76.01_quant	IS_Glycine_212.1_136.1_CE25_qual	IS_Glycine_212.1_77.1_CE15_quant	Ser_deriv_241.2_106_quant	Ser_deriv_241.2_136_qual	IS_Serine_244.1_109.1_CE15_quant	IS_Serine_244.1_136.1_CE30_qual	ADMA_deriv_338.2_203.03_quant	ADMA_deriv_338.2_46.08_qual.must	SDMA_deriv_338.2_172.03_qual.must	SDMA_deriv_338.2_203.02_quant	Met.SO_deriv_301.2_237_quant	Met.SO_deriv_301.2_88_qual	Cit_deriv_311.2_159.03_qual	Cit_deriv_311.2_70.07_quant	Sarcosine_deriv_225_136_qual	Sarcosine_deriv_225_90_quant	b.Ala_deriv_225_136.01_qual	b.Ala_deriv_225_90.01_quant	Glu_deriv_283.2_148_quant	Glu_deriv_283.2_84_qual	IS_L.Glutamic.acid_288.1_153.1_CE15_quant	IS_L.Glutamic.acid_288.1_88.1_CE35_qual	GABA_deriv_239_104_quant	GABA_deriv_239_87_qual.must	Thr_deriv_255.2_120_quant	Thr_deriv_255.2_74_qual	IS_Threonine_260.1_125.1_CE15_quant	IS_Threonine_260.1_79.1_CE30_qual	3.IAA_176.1_103_qual	3.IAA_176.1_130_quant	5.AVA_deriv_253_100.02_quant	5.AVA_deriv_253_94.01_qual	Pyrrolidine_deriv_207_114.01_quant	Pyrrolidine_deriv_207_72.05_qual	3.IPA_190.1_130_quant	3.IPA_190.1_172_qual	Serotonin_deriv_312.3_115.09_quant	Serotonin_deriv_312.3_160.04_quant	Met_deriv_285.1_133_qual	Met_deriv_285.1_150_quant	IS_Methionine_292.1_140.1_CE25_qual	IS_Methionine_292.1_157.1_CE15_quant	Orn_deriv_403.2_175.03_qual	Orn_deriv_403.2_310.01_quant	Cortexolone_347.2_109.1_quant	Cortexolone_347.2_311.2_qual	Kynurenine_deriv_344.2_146.03_qual	Kynurenine_deriv_344.2_192.02_quant	Trp_deriv_340.2_146.04_qual	Trp_deriv_340.2_188.03_quant	IS_Tryptophan_348.1_151.1_CE35_qual	IS_Tryptophan_348.1_195.1_CE25_quant	Putrescine_deriv_359.1_114.04_qual	Putrescine_deriv_359.1_266.01_quant	IS_Putrescin_363.1_118.1_CE35_qual	IS_Putrescin_363.1_270.1_CE15_quant	Cysteine_deriv_392_177.06_qual	Cysteine_deriv_392_223.02_quant	Cadaverin_2xderiv_373.1_128.03_qual	Cadaverin_2xderiv_373.1_280.01_quant	Spermidine_deriv_551.2_193.05_quant	Spermidine_deriv_551.2_416.22_qual	Thyroxine_deriv_912.7_731.56_qual	Thyroxine_deriv_912.7_777.53_quant
P76	Unknown	0.266109116	0.263564249	0.269229351	0.269164697	0.262320981	0.262681746	0.273760872	0.289551804	0.273912201	0.232808074	0.273699456	0.274539443	0.27133386	0.271799982	0.270469161	0.268226483	0.994642121	0.986497597	0.940646927	0.941161992	1.002225907	1.001404423	1.119698578	1.095025406	1.156837892	1.154224455	1.202240413	1.200300077	1.194934928	1.192788075	1.190227617	1.183112159	1.546237416	1.543606275	1.591659933	1.591037887	1.596270492	1.596109398	1.577390632	1.569853104	1.732665138	1.738589964	1.765483728	1.765281856	1.757194977	1.75696402	1.758389595	1.759688015	1.736775271	1.736253219	1.869245636	1.872498128	2.0143113	2.013718848	2.003740825	2.00149452	2.007960533	2.00784647	2.009581027	2.008210859	2.231467932	2.23205398	2.28720603	2.284670638	2.26079526	2.257970662	2.617040497	2.616715644	2.613889738	2.613225473	2.574755646	2.574938784	2.965777451	2.963973026	3.365638045	3.36468138	3.712871304	3.710804464	3.755622002	3.747955826	3.973359908	3.97313864	4.023809253	4.023842525	4.005599067	4.004926934	4.297687448	4.298688953	4.385383476	4.539992258	4.356462141	4.351339712	4.398047573	4.398773671	4.38181917	4.381090242	4.497353284	4.497870122	4.495830213	4.495574961	4.581445875	4.580230973	4.615935436	4.615733795	4.788213459	4.786551827	4.962353988	4.964100855
QC 2	Unknown	0.263723397	0.265046411	0.272323425	0.271193029	0.263155833	0.264407261	0.267587912	0.27652223	0.273458828	0.228304023	0.272356995	0.272344003	0.273927363	0.426552718	0.270672616	0.269935633	0.992474189	0.98719829	0.941692091	0.945690058	1.011618148	1.007806092	1.10891629	1.132186027	1.15549508	1.162720942	1.200737062	1.201915384	1.193055534	1.20034199	1.195042645	1.186281795	1.550834105	1.545294255	1.580271535	1.590661794	1.598044679	1.596597632	1.5777121	1.575109705	1.740182099	1.745678295	1.766234682	1.76878974	1.760518568	1.76391684	1.761135335	1.761515712	1.738094618	1.738517872	1.873805494	1.873214298	2.011926218	2.007631004	2.006840889	2.004365327	2.01125099	2.008984645	2.01673266	2.009684212	2.234940583	2.234779568	2.287291116	2.284467899	2.259344444	2.259340427	2.62013686	2.617048603	2.615584609	2.614870808	2.577672059	2.575922944	2.975440722	2.969175935	3.36692652	3.366411053	3.711123364	3.712540225	3.756999312	3.75565598	3.972755887	3.97327432	4.024956635	4.024509128	4.004548387	4.004679162	4.297620631	4.298878027	4.387771527	4.226644453	4.355611839	4.354411637	4.397740047	4.397559498	4.38172918	4.382256198	4.495970235	4.496019969	4.496213598	4.496060492	4.581451633	4.57950709	4.615194149	4.615063722	4.786551917	4.785395097	4.96410179	4.964547714
MeOH 1	Unknown	0.270740108	0.245739262	0.179604249	0.178662092	0.249511037	0.259467165	0.259171361	0.292122824	0.309944143	0.180264232	0.252474322	0.039918541	0.311065175	0.424684412	0.264801789	0.267269634	0.814987833	0.717311927	1.120896268	0.97454045	1.099154665	1.089267955	0.955844175	1.010254747	1.125374112	0.942211979	1.698549957	0.913765253	1.178486488	1.202658771	1.135600621	1.090897104	1.310761557	2.028513537	1.614357878	1.5856241	1.703756353	1.547955361	1.591950528	1.569895575	1.851999476	1.857854462	1.771547161	2.267366646	2.189958066	N/A	N/A	1.727008547	2.025625821	2.008479404	2.036597041	1.951179728	1.663042981	1.977149137	1.988826194	2.08077859	2.253015349	2.113603542	1.932718954	2.138012834	2.107070995	2.198695096	2.273899607	2.259190995	2.723240462	2.247955038	2.646530385	2.619222731	3.013503809	2.316037182	2.235266511	2.530140591	3.446188027	2.542586926	3.371948238	3.47641308	3.713629237	3.680848065	3.624422206	3.701241965	3.856040707	3.969247957	3.999438528	4.062992594	4.035006001	4.019389534	4.298160719	4.314721637	4.304056823	4.217363802	3.891255819	4.055139565	4.858883211	4.407399679	4.374454031	4.347843387	4.617547331	4.484680082	4.730069779	4.48590986	4.43080597	4.606027741	4.548947324	4.31195937	4.711469893	4.700607139	5.127777025	4.995181676
blank = water	Unknown	0.25273348	0.243398588	0.244993386	0.147660888	0.244415908	0.258238804	0.263724801	0.314316963	0.241844534	0.238462276	0.251229564	0.040140131	0.229103945	0.291540202	0.242086401	0.252177121	N/A	1.048509994	0.957577213	0.908778527	1.025337674	1.326559213	1.159657481	1.274302135	1.433012116	1.129613764	1.575322043	1.292072579	1.237453754	1.229435603	0.949448128	1.025222585	1.22047122	1.894210962	1.988758645	N/A	1.655214894	1.658882013	1.576782126	1.516901824	1.701672186	1.727195432	1.706761691	1.792897585	2.235794057	1.794627105	1.773	1.637114109	1.383944864	1.962036814	1.917633212	1.947798428	2.25129408	2.182696528	1.956987842	1.853640354	1.651467546	1.870202792	N/A	1.971611383	2.304452799	2.095037884	2.319071213	2.028740258	2.522572608	2.572101256	2.646886237	2.691261511	2.630699331	2.632066601	2.67578996	2.323653626	2.907338556	3.084686635	3.47022976	3.331716494	4.071261241	3.691618621	3.700574992	3.782725256	4.448293927	4.091162615	3.968109421	N/A	3.815337516	4.29582939	4.508569559	4.359637531	4.352517278	4.311064757	4.088687926	4.30085898	4.343456714	4.38278706	4.755691696	4.385539381	4.535395185	4.474252159	4.524270502	4.508201616	4.576131794	N/A	5.110961089	4.864339309	4.780146016	4.780037769	4.942994945	5.055345476
IS Mix 1	Unknown	0.271815269	N/A	0.735260303	0.223859895	0.259257339	0.256271869	0.262086403	0.279056333	0.325836446	0.228321514	0.324301616	0.04297693	0.268008823	0.267128198	0.266975073	0.272782091	1.037641342	0.965890042	1.103464882	1.13367521	1.112511245	1.083745285	1.230825955	1.232780864	0.88468284	0.671079455	1.186967571	0.854991322	1.32994888	1.208439606	1.415304473	1.33844385	1.122044464	2.007853293	1.608916861	1.590106743	1.574207219	1.69728586	1.584297372	1.576019262	1.610311384	1.70652665	1.769064201	1.770365393	1.758596965	1.756005589	1.770367904	1.745073394	1.740783489	1.741014224	1.951041455	1.969975138	2.181233333	2.162786358	2.163604298	1.911522645	2.35559141	1.902476317	1.887424963	2.209919432	2.310421678	2.051616668	2.332525321	2.138417697	2.262557645	2.26233777	2.617240184	2.658615256	2.826044192	2.798536656	2.581140727	2.581445782	3.136997847	3.32581213	3.219636628	3.36709653	3.809739895	3.724297005	3.621269903	3.843240028	4.146290079	4.450991455	N/A	4.189037677	4.005142747	4.004221778	4.370168951	4.681527621	4.388782118	4.453599873	4.305734449	4.751785773	4.073240308	4.1551156	4.382866829	4.382997452	4.576786312	4.585209253	4.496004911	4.495336859	4.434647788	4.462324526	4.362539596	4.583063692	4.700892659	4.632868506	5.057214517	4.995380954
Cal 7	Unknown	0.264145315	0.252178089	0.264720618	0.263822961	0.252594384	0.257281965	0.267176745	0.271808999	0.242878511	0.190681092	0.281134852	0.043470605	0.262628656	0.422333955	0.267226566	0.262982129	1.265425361	1.346466481	0.929903256	1.120776859	1.1060875	1.100419752	1.106446036	1.098160908	1.153631634	1.322047159	1.174607463	0.869083514	1.199017193	1.22013234	N/A	1.169403628	1.574807858	1.512662876	1.58746548	1.594017884	1.824172228	1.63063895	1.577675216	1.576534617	1.739869718	1.732668563	1.762155708	1.765132779	1.755010648	1.756395641	1.764241558	1.747790399	1.73862405	1.738532619	1.881878416	1.856367387	2.017491935	2.02661503	2.135643638	2.01679718	2.006358442	2.000086068	1.875895175	1.970389063	2.185427744	2.23836804	2.282574459	2.625485128	2.260270939	2.259725986	2.608686566	2.608380337	2.813958923	2.801660937	2.572682253	2.58139562	2.966726277	2.973968317	3.368088206	3.356818241	3.709307653	3.710552689	3.755606286	3.911828348	3.988408025	3.973958685	4.018297051	3.914768931	4.0050249	4.004603583	4.289791363	4.62021829	4.38469679	4.248520977	4.352670284	4.279946481	4.064109249	4.404928259	4.381370616	4.380027194	4.562001111	4.570623808	4.495851151	4.49537625	4.437667886	4.453675789	5.010708438	4.580430586	4.635845106	4.625914537	4.969775168	4.982438723
Cal 6	Unknown	0.258500083	0.247844531	0.263442287	0.263284267	0.253571759	0.259205402	0.267777757	0.27111519	0.271020868	0.201713678	0.265718074	0.041940421	0.264317688	0.266674194	0.269003736	0.266627741	0.9971029	0.990036294	0.937380993	1.113124698	1.052316528	1.02544009	1.110914517	1.121095215	1.168488053	1.157724638	1.199772821	1.196418165	1.199715031	1.197856139	1.196060267	1.185737069	1.546055933	1.544071539	1.593601883	1.591184559	1.620834391	1.5907373	1.580259994	1.577273522	1.738533283	1.74153481	1.758528062	1.770666795	1.755492679	1.75406624	1.762271515	1.750607071	1.738235894	1.737676892	1.880750616	1.873337353	2.001406569	2.010300894	2.004497307	2.010304295	2.006330845	2.026681193	1.872876885	2.021425282	2.232309851	2.230982633	2.2701111	2.213162564	2.258661138	2.257552274	2.594078543	2.613286765	2.610698071	2.797796906	2.575779519	2.576609219	2.961570222	2.966827182	3.362002098	3.362567064	3.709614485	3.710561948	3.752206951	3.802839818	3.971535205	3.97549393	4.027938842	4.021599151	4.004523821	4.004828152	4.295310377	4.298089948	4.387053829	4.255149955	4.358460704	4.356444983	4.399728873	4.399861418	4.385361073	4.3837264	4.499358883	4.498105013	4.497026731	4.49703333	4.438972741	4.446519525	4.615007799	4.614594773	4.776228036	4.634000678	4.966012802	4.959555748
Cal 5	Unknown	0.259046573	0.245742451	0.265325585	0.264495484	0.257647589	0.257728297	0.264659597	0.269475543	0.263604351	0.244708838	0.268068198	0.041625354	0.263898762	0.265364729	0.26737891	0.267150426	0.992590105	0.985958284	0.94966784	0.943710113	1.086065856	1.024380125	1.107142967	1.116884629	1.162212175	1.15293839	1.197634316	1.198581145	1.200070614	1.196317982	1.191367977	1.193351505	1.552138641	1.544737256	1.590876062	1.587376335	1.601174005	1.587145253	1.57671259	1.577345087	1.741445857	1.73943581	1.763169883	1.767270163	1.752683059	1.754851499	1.760131041	1.759488487	1.737816243	1.738127614	1.875130348	1.872714429	2.010494503	2.0057135	2.004711161	2.004532812	2.007098613	2.009104144	2.009606482	2.00758611	2.234947293	2.230073534	2.272193741	2.288287906	2.257043235	2.25648103	2.607896301	2.609559644	2.614740963	2.612438224	2.575665212	2.573122521	2.968301305	2.963969389	3.366035098	3.363949523	3.709908746	3.71041575	3.756412857	3.755217566	3.9708621	3.972775497	4.021982437	4.021985698	4.00285732	4.00393652	4.299006189	4.294231216	4.381849823	4.370522754	4.356904988	4.355872774	4.401110975	4.398336135	4.38213521	4.381946794	4.498113843	4.496821066	4.496344013	4.495664801	4.440631195	4.5696311	4.616075227	4.615669441	4.780170711	4.788298561	4.964416811	4.965505007
Cal 4	Unknown	0.26013039	0.260792689	0.263359966	0.263299897	0.25689169	0.25772346	0.269485886	0.269996379	0.263424609	0.263422386	0.268150835	0.265794762	0.264071283	0.265410609	0.265921208	0.266652824	0.991048736	0.996349337	0.939804881	0.943641872	1.013835983	1.0110374	1.106715234	1.106458771	1.150922073	1.153366551	1.200257715	1.199701802	1.193641942	1.196995156	1.197481416	1.17963043	1.548492338	1.547410121	1.584504249	1.589783971	1.597639722	1.594628028	1.578616926	1.574830004	1.73598072	1.737325378	1.763304005	1.769979324	1.754140751	1.754998455	1.747844693	1.760583889	1.7364326	1.740880611	1.876709964	1.878457568	2.010468552	2.012727887	2.007125657	2.002395643	2.018511402	2.005557187	2.013968538	2.02022717	2.236350641	2.232361135	2.284799941	2.288482082	2.259625773	2.25970429	2.606308602	2.618454945	2.613541341	2.614224115	2.577005665	2.57592167	2.97184	2.970783055	3.369451337	3.364686788	3.714079063	3.713171385	3.758589462	3.759977225	3.975619868	3.971247269	4.02442882	4.023497186	4.006982856	4.007545157	4.299638548	4.30239547	4.379857548	4.368644955	4.353451767	4.354326782	4.398586196	4.399980692	4.383372393	4.382490613	4.496588256	4.496858362	4.49628275	4.496357023	4.596895503	4.583511697	4.615676292	4.615345652	4.78762747	4.786999401	4.966117867	4.967942799
Cal 3	Unknown	0.258787551	0.262841043	0.264304785	0.26413083	0.258290594	0.257430958	0.270087582	0.270071347	0.263622511	0.265289015	0.267565572	0.266430944	0.266323821	0.264669388	0.268315535	0.267612246	0.992204501	0.989389675	0.93642396	0.953830208	1.008584796	1.005434669	1.107711402	1.115895068	1.159665278	1.151828868	1.200878963	1.200031508	1.198819289	1.193918837	1.195483929	1.18715091	1.548094475	1.544089889	1.593830313	1.593622641	1.588144397	1.595599179	1.575049434	1.577876318	1.739319144	1.742813638	1.765539652	1.763782697	1.755710024	1.755466705	1.759333729	1.759178105	1.737427931	1.737053983	1.876886	1.882965789	2.009908402	2.010118572	2.005113302	2.004367323	2.011020407	2.006901109	2.007470993	2.009837786	2.231941303	2.232031941	2.283560895	2.283414277	2.256408161	2.256395067	2.612712731	2.611573173	2.612076441	2.612093205	2.574583923	2.574353341	2.965845318	2.962671101	3.364997746	3.364861468	3.711404169	3.71132924	3.757624444	3.758537621	3.974594631	3.972762997	4.027331002	4.025905248	4.005732358	4.005465191	4.298963393	4.299770267	4.374050296	4.370185737	4.355304483	4.356689378	4.400584104	4.400608575	4.384060057	4.383833942	4.497858847	4.498297128	4.49708819	4.496583877	4.651701958	4.601235657	4.616704588	4.61567422	4.787589702	4.786649603	4.965861016	4.967394367
Cal 2	Unknown	0.261743011	0.264334134	0.263378461	0.26134253	0.256553061	0.257086094	0.268593103	0.268928248	0.266795179	0.266348566	0.26730232	0.264803374	0.267259505	0.26618026	0.268910511	0.267736336	0.991102999	0.98986773	0.944849843	0.946068206	1.010968434	1.009068384	1.101129947	1.110545189	1.155749008	1.159518641	1.20132927	1.201949686	1.198659679	1.197093396	1.197427385	1.189146228	1.547472864	1.548339137	1.593433042	1.591014103	1.60031253	1.60188849	1.579137512	1.577458686	1.74055256	1.743531978	1.768980959	1.76208803	1.757425037	1.756888842	1.760681867	1.76390529	1.740743596	1.740891319	1.87933959	1.878907059	2.011761422	2.010284207	2.007544726	2.007665615	2.006569994	2.014673872	2.014736702	2.0141834	2.23497157	2.235351332	2.291500184	2.284418555	2.262055409	2.260203462	2.615093072	2.614652297	2.614635712	2.614539037	2.577107283	2.582479234	2.971767608	2.97294996	3.367816685	3.367306763	3.711285094	3.710298895	3.758036673	3.760146006	3.973772879	3.975239789	4.02586035	4.024052727	4.007826729	4.005396011	4.29934267	4.297252044	4.369985575	4.371204132	4.354745024	4.354296184	4.399061426	4.398763941	4.382469208	4.382389106	4.496142424	4.495395063	4.495694639	4.494727543	4.456046688	4.580344474	4.616232729	4.61632674	4.787343812	4.786843424	4.965352571	4.966980345
Cal 1	Unknown	0.258349218	0.26844171	0.265084539	0.26427351	0.257027617	0.255765194	0.268492691	0.268244414	0.264122752	0.261843656	0.265785866	0.265426775	0.265886858	0.265642607	0.269015838	0.267809528	0.986992422	0.98572007	0.947655166	0.941054271	1.007527819	1.005455109	1.106200417	1.105227721	1.157896843	1.158567009	1.203824575	1.20350956	1.19512439	1.202160104	1.195823201	1.188403907	1.545337305	1.546445794	1.590924958	1.590516552	1.593737921	1.600828766	1.575625893	1.575784468	1.743608425	1.742425684	1.767855813	1.7646592	1.757045839	1.756252768	1.761074198	1.760394768	1.738523418	1.739118002	1.876176652	1.882401672	2.012664994	2.008940818	2.00531012	2.006480638	2.009993975	2.008578139	2.01029327	2.010100556	2.234349628	2.233655766	2.28703626	2.286418653	2.25997983	2.258757553	2.614841839	2.615347017	2.611321408	2.613331152	2.576561308	2.574099193	2.966926382	2.966932057	3.365067592	3.364757714	3.712342763	3.711556315	3.758727298	3.758424964	3.973633037	3.973419174	4.025392317	4.025534724	4.007101253	4.007067068	4.29920694	4.299137324	4.371225528	4.371093483	4.356175844	4.35637642	4.400466631	4.400128731	4.38464499	4.38409134	4.497939086	4.497510685	4.496835128	4.496637875	4.580265927	4.581896725	4.616818381	4.616767796	4.78775263	4.787348	4.966865679	4.967650642
